"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Actualités (ACTU)";"https://www.nrpyrenees.fr";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";"http://www.nrpyrenees.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.ouest-france.fr";"1 fois par jour";"presse locale";"Bretagne / Pays-de-la-Loire / Basse-Normandie / Normandie";"non diffusées";"http://www.ouest-france.fr (20/09/2017)"
"Actualités (ACTU)";"https://www.paris-normandie.fr";"1 fois par jour";"presse locale";"Haute-Normandie / Ile-de-France / Normandie";"non diffusées";"http://www.paris-normandie.fr (11/07/2018)"
"Actualités (ACTU)";"https://www.petitbleu.fr";"1 fois par jour";"presse locale";"Occitanie";"non diffusées";"http://www.petitbleu.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.presseocean.fr";"1 fois par jour";"presse locale";"Pays-de-la-Loire";"non diffusées";"http://www.presseocean.fr (17/01/2019)"
"Actualités (ACTU)";"https://www.republicain-lorrain.fr";"1 fois par jour";"presse locale";"Lorraine / Grand-Est";"non diffusées";"http://www.republicain-lorrain.fr (09/03/2018)"
"Actualités (ACTU)";"https://www.rue89lyon.fr";"1 fois par jour";"presse locale";"pure player / Rhône-Alpes / Auvergne-Rhône-Alpes";"non diffusées";"http://www.rue89lyon.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.rue89strasbourg.com";"1 fois par jour";"presse locale";"pure player / Alsace / Grand-Est";"non diffusées";"http://www.rue89strasbourg.com (09/03/2018)"
"Actualités (ACTU)";"http://www.slateafrique.com";"1 fois par jour";"portail d'information";"pure player";"non diffusées";
"Actualités (ACTU)";"http://www.slate.fr";"1 fois par jour";"presse nationale";"pure player";"non diffusées";
"Actualités (ACTU)";"https://www.sudouest.fr";"1 fois par jour";"presse locale";"Poitou-Charentes / Aquitaine / Midi-Pyrénées / Nouvelle-Aquitaine / Occitanie";"non diffusées";"http://www.sudouest.fr (12/06/2018)"
"Actualités (ACTU)";"https://www.tahiti-infos.com";"1 fois par jour";"presse locale";"Tahiti / Polynésie française";"non diffusées";"http://www.tahiti-infos.com (12/06/2018)"
"Actualités (ACTU)";"https://www.telerama.fr";"1 fois par jour";"presse nationale";"non renseigné";"non diffusées";"http://www.telerama.fr (11/07/2018)"
