"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Vidéos (VIDEO)";"http://www.dailymotion.com/viouu";"2 fois par an";"auto-diffusés";"réalisateur";"97 vidéos en 2011 - site du membre:  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/visiofoot";"2 fois par an";"communication institutionnelle et associative";"Sports / Football";"1039 vidéos en 2011 - site du membre: http://www.visiofoot.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Vision-R";"2 fois par an";"filières du cinéma et de l'audiovisuel";"cinéma / festival";"60 vidéos en 2011 - site du membre: http://vision-r.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Viva_la_cinema";"2 fois par an";"filières du cinéma et de l'audiovisuel";"court-métrage / cinéma";"rien depuis 2012, inactivé";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Vla_Otchose";"2 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Contient notamment Derrick contre Superman, de Michel Hazanavicius";"http://www.dailymotion.com/user/Vla_Otchose (29/03/2013)"
"Vidéos (VIDEO)";"http://www.dailymotion.com/VMA-ARTMEDIA";"2 fois par an";"filières de la musique et de l'édition phonographique";"label / musique";"69 vidéos en 2011 - site du membre: http://www.vma.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/voile-magazine";"2 fois par an";"compléments Internet à des éditions sur supports";"Navigation à voile / Périodiques";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/vonews";"2 fois par an";"communication institutionnelle et associative";"Web-TV / Web-série / Oise";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/voxpopmag";"2 fois par an";"sites à thème musique et son";"musique / presse";"30 vidéos en 2011 - site du membre: http://www.voxpopmag.com -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VSDtv";"2 fois par an";"communication institutionnelle et associative";"Périodiques";"260 vidéos en 2011 - 264 en décembre 2014 site du membre: http://www.vsd.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/vw-nolimit01";"2 fois par an";"communication institutionnelle et associative";"sports";"184 vidéos en 2011 - site du membre: www.maxicorde.fr  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/-VYL-/";"2 fois par an";"auto-diffusés";"Web-série";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/wagramlabel";"2 fois par an";"filières de la musique et de l'édition phonographique";"label / musique";"80 vidéos en 2011 - site du membre: http://www.wagramlabel.com -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/wantek";"2 fois par an";"auto-diffusés";"humour";"17 vidéos en 2011 - site du membre: http://wantek.skyblog.com -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/WarnerBrosPicturesFrance";"2 fois par an";"filières du cinéma et de l'audiovisuel";"cinéma / distributeur";"242 vidéos en 2011 - site du membre: http://www.warnerbros.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Warner-Music";"2 fois par an";"filières de la musique et de l'édition phonographique";"musique";"4846 vidéos en 2011 - site du membre: http://twitter.com/#!/WarnerMusicFR -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Warriors-In-Prod";"2 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/watineprod";"2 fois par an";"auto-diffusés";"création / vidéo";"23 vidéos en 2011 - site du membre: http://www.myspace.com/watine2 -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Watosay";"2 fois par an";"auto-diffusés";"non renseigné";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/wearenasser";"2 fois par an";"filières de la musique et de l'édition phonographique";"groupe / musique";"3 vidéos en 2011 - site du membre: http://www.myspace.com/wearenasser -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/WebGirondins";"2 fois par an";"communication institutionnelle et associative";"Sports / Football";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/WEBINDEP";"2 fois par an";"communication institutionnelle et associative";"actualités / web-reporter (Midi)";"162 vidéos en 2011 - site du membre:  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Webserie-Croisades";"2 fois par an";"distribution de contenus";"web-série";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/web-serie-Solweig";"2 fois par an";"auto-diffusés";"Web-série";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/web-serie-Solweig/";"2 fois par an";"auto-diffusés";"Web-série";;
"Vidéos (VIDEO)";"http://www.dailymotion.com/Websternsocialiste";"2 fois par an";"communication institutionnelle et associative";"Parti socialiste (France) / Élections primaires / rue 89 / Présidents -- Élection";"24 vidéos en 2011 , rien depuis 2012, inactivé - site du membre: http://www.rue89.com/ps-primaires -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/WebTV_du_Rond-Point";"2 fois par an";"communication institutionnelle et associative";"Théâtre du Rond-Point (Paris)";"154 vidéos en juin 2012 - 274 en décembre 2014 http://www.theatredurondpoint.fr/";
"Vidéos (VIDEO)";"http://www.dailymotion.com/web-tv-culture";"2 fois par an";"communication institutionnelle et associative";"Littérature / Webdiffusion";"site du membre : http://www.web-tv-culture.com/ - 193 vidéos - 281 en décembre 2014";
