"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","Crawl Source (TAGS)","forme éditoriale (TAGS)","acteur (TAGS)","mergedWebEntities (TECHNICAL INFO)","recrawlNeeded (TECHNICAL INFO)"
"245","Twitter.com /cmoreldarleux","IN","http://twitter.com/cmoreldarleux http://www.twitter.com/cmoreldarleux https://twitter.com/cmoreldarleux https://www.twitter.com/cmoreldarleux","s:https|h:com|h:twitter|h:www|p:cmoreldarleux| s:https|h:com|h:twitter|p:cmoreldarleux| s:http|h:com|h:twitter|h:www|p:cmoreldarleux| s:http|h:com|h:twitter|p:cmoreldarleux|","http://twitter.com/cmoreldarleux","http://twitter.com/cmoreldarleux http://www.twitter.com/cmoreldarleux https://twitter.com/cmoreldarleux https://www.twitter.com/cmoreldarleux","true","FINISHED","FINISHED","9","42","47","138","118","1649164995204","2022-04-05T13:23:15.204Z","1649323381870","2022-04-07T09:23:01.870Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"246","Twitter.com /ericcoquerel","IN","http://twitter.com/ericcoquerel http://www.twitter.com/ericcoquerel https://twitter.com/ericcoquerel https://www.twitter.com/ericcoquerel","s:https|h:com|h:twitter|h:www|p:ericcoquerel| s:https|h:com|h:twitter|p:ericcoquerel| s:http|h:com|h:twitter|h:www|p:ericcoquerel| s:http|h:com|h:twitter|p:ericcoquerel|","http://www.twitter.com/ericcoquerel","http://twitter.com/ericcoquerel http://twitter.com/ericcoquerel/status/704263351631740928 http://www.twitter.com/ericcoquerel https://twitter.com/ericcoquerel https://www.twitter.com/ericcoquerel","true","FINISHED","FINISHED","20","49","63","359","107","1649164995204","2022-04-05T13:23:15.204Z","1649322965511","2022-04-07T09:16:05.511Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"252","Mouvement6Erepublique.fr","IN","http://m6r.fr http://mouvement6erepublique.fr http://www.m6r.fr http://www.mouvement6erepublique.fr https://m6r.fr https://mouvement6erepublique.fr https://www.mouvement6erepublique.fr","s:https|h:fr|h:m6r| s:https|h:fr|h:mouvement6erepublique| s:https|h:fr|h:mouvement6erepublique|h:www| s:http|h:fr|h:m6r| s:http|h:fr|h:m6r|h:www| s:http|h:fr|h:mouvement6erepublique| s:http|h:fr|h:mouvement6erepublique|h:www|","http://www.m6r.fr","http://m6r.fr http://www.m6r.fr http://www.m6r.fr http://www.mouvement6erepublique.fr https://m6r.fr https://www.m6r.fr","true","FINISHED","FINISHED","5","0","5","11","2","1649165003055","2022-04-05T13:23:23.055Z","1649234973567","2022-04-06T08:49:33.567Z","archivesinternet.bnf.fr","site","association","83: M6R.fr (IN)","true"
"256","Facebook.com /JLMelenchon","IN","http://facebook.com/JLMelenchon http://www.facebook.com/JLMelenchon https://facebook.com/JLMelenchon https://www.facebook.com/JLMelenchon","s:https|h:com|h:facebook|h:www|p:JLMelenchon| s:https|h:com|h:facebook|p:JLMelenchon| s:http|h:com|h:facebook|h:www|p:JLMelenchon| s:http|h:com|h:facebook|p:JLMelenchon|","http://www.facebook.com/JLMelenchon","http://facebook.com/JLMelenchon http://www.facebook.com/JLMelenchon http://www.facebook.com/JLMelenchon/ http://www.facebook.com/JLMelenchon/posts/10154266017523750 http://www.facebook.com/JLMelenchon/posts/10154373700978750 http://www.facebook.com/JLMelenchon/posts/10155213800188750%3A0 https://facebook.com/JLMelenchon https://www.facebook.com/JLMelenchon","true","FINISHED","FINISHED","15","64","76","107","50","1649165009530","2022-04-05T13:23:29.530Z","1649254666380","2022-04-06T14:17:46.380Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"257","plus.Google.com /+JLMelenchon","IN","http://plus.google.com/+JLMelenchon http://www.plus.google.com/+JLMelenchon https://plus.google.com/+JLMelenchon https://www.plus.google.com/+JLMelenchon","s:https|h:com|h:google|h:plus|h:www|p:+JLMelenchon| s:https|h:com|h:google|h:plus|p:+JLMelenchon| s:http|h:com|h:google|h:plus|h:www|p:+JLMelenchon| s:http|h:com|h:google|h:plus|p:+JLMelenchon|","http://plus.google.com/+JLMelenchon","http://plus.google.com/+JLMelenchon http://plus.google.com/+JLMelenchon/ http://www.plus.google.com/+JLMelenchon https://plus.google.com/+JLMelenchon https://www.plus.google.com/+JLMelenchon","true","FINISHED","FINISHED","8","34","40","22","22","1649165009530","2022-04-05T13:23:29.530Z","1649254714553","2022-04-06T14:18:34.553Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"258","Linkedin.com /.../jlmelenchon","IN","http://linkedin.com/in/jlmelenchon http://www.linkedin.com/in/jlmelenchon https://linkedin.com/in/jlmelenchon https://www.linkedin.com/in/jlmelenchon","s:https|h:com|h:linkedin|h:www|p:in|p:jlmelenchon| s:https|h:com|h:linkedin|p:in|p:jlmelenchon| s:http|h:com|h:linkedin|h:www|p:in|p:jlmelenchon| s:http|h:com|h:linkedin|p:in|p:jlmelenchon|","http://www.linkedin.com/in/jlmelenchon","http://linkedin.com/in/jlmelenchon http://www.linkedin.com/in/jlmelenchon https://linkedin.com/in/jlmelenchon https://www.linkedin.com/in/jlmelenchon","true","FINISHED","FINISHED","3","0","3","2","1","1649165009531","2022-04-05T13:23:29.531Z","1649322891467","2022-04-07T09:14:51.467Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"260","Twitter.com /JLMelenchon","IN","http://twitter.com/JLMelenchon http://www.twitter.com/JLMelenchon https://twitter.com/JLMelenchon https://www.twitter.com/JLMelenchon","s:https|h:com|h:twitter|h:www|p:JLMelenchon| s:https|h:com|h:twitter|p:JLMelenchon| s:http|h:com|h:twitter|h:www|p:JLMelenchon| s:http|h:com|h:twitter|p:JLMelenchon|","http://twitter.com/JLMelenchon","http://twitter.com/JLMelenchon http://twitter.com/JLMelenchon/status/593356278904311808 http://twitter.com/JLMelenchon/status/833357279038730242 http://twitter.com/JLMelenchon/status/854760705634992132 http://www.twitter.com/JLMelenchon https://twitter.com/JLMelenchon https://www.twitter.com/JLMelenchon","true","FINISHED","FINISHED","41","25","61","419","127","1649165009531","2022-04-05T13:23:29.531Z","1649254714552","2022-04-06T14:18:34.552Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"261","Lafranceinsoumise.fr","IN","http://lafranceinsoumise.fr http://www.lafranceinsoumise.fr https://lafranceinsoumise.fr https://www.lafranceinsoumise.fr","s:https|h:fr|h:lafranceinsoumise| s:https|h:fr|h:lafranceinsoumise|h:www| s:http|h:fr|h:lafranceinsoumise| s:http|h:fr|h:lafranceinsoumise|h:www|","http://lafranceinsoumise.fr","http://dons.lafranceinsoumise.fr http://lafranceinsoumise.fr http://lafranceinsoumise.fr/delegues-et-assesseurs/ http://legislatives2017.lafranceinsoumise.fr http://materiel.lafranceinsoumise.fr http://www.lafranceinsoumise.fr https://lafranceinsoumise.fr https://www.lafranceinsoumise.fr","true","FINISHED","FINISHED","10","74","78","640","405","1649165009531","2022-04-05T13:23:29.531Z","1649254731230","2022-04-06T14:18:51.230Z","archivesinternet.bnf.fr","site","formation politique","",""
"262","18Mars2017.fr","IN","http://18mars2017.fr http://www.18mars2017.fr https://18mars2017.fr https://www.18mars2017.fr","s:https|h:fr|h:18mars2017| s:https|h:fr|h:18mars2017|h:www| s:http|h:fr|h:18mars2017| s:http|h:fr|h:18mars2017|h:www|","http://18mars2017.fr","http://18mars2017.fr http://18mars2017.fr/. http://www.18mars2017.fr https://18mars2017.fr https://www.18mars2017.fr","true","FINISHED","FINISHED","5","9","13","5","1","1649165009531","2022-04-05T13:23:29.531Z","1649254579919","2022-04-06T14:16:19.919Z","archivesinternet.bnf.fr","site","formation politique","",""
"267","Younousomarjee.eu","IN","http://www.younousomarjee.eu http://younousomarjee.eu https://www.younousomarjee.eu https://younousomarjee.eu","s:https|h:eu|h:younousomarjee| s:https|h:eu|h:younousomarjee|h:www| s:http|h:eu|h:younousomarjee| s:http|h:eu|h:younousomarjee|h:www|","http://younousomarjee.eu","http://www.younousomarjee.eu http://younousomarjee.eu https://www.younousomarjee.eu https://younousomarjee.eu","true","FINISHED","FINISHED","3","0","3","2","2","1649165026294","2022-04-05T13:23:46.294Z","1649323039566","2022-04-07T09:17:19.566Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"274","Twitter.com /Ensemble_FdG","IN","http://twitter.com/Ensemble_FdG http://www.twitter.com/Ensemble_FdG https://twitter.com/Ensemble_FdG https://www.twitter.com/Ensemble_FdG","s:https|h:com|h:twitter|h:www|p:Ensemble_FdG| s:https|h:com|h:twitter|p:Ensemble_FdG| s:http|h:com|h:twitter|h:www|p:Ensemble_FdG| s:http|h:com|h:twitter|p:Ensemble_FdG|","http://twitter.com/Ensemble_FdG","http://twitter.com/Ensemble_FdG http://www.twitter.com/Ensemble_FdG https://twitter.com/Ensemble_FdG https://www.twitter.com/Ensemble_FdG","true","FINISHED","FINISHED","3","62","63","234","92","1649165028284","2022-04-05T13:23:48.284Z","1649326829290","2022-04-07T10:20:29.290Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"299","Twitter.com /LaurencePache","IN","http://twitter.com/LaurencePache http://www.twitter.com/LaurencePache https://twitter.com/LaurencePache https://www.twitter.com/LaurencePache","s:https|h:com|h:twitter|h:www|p:LaurencePache| s:https|h:com|h:twitter|p:LaurencePache| s:http|h:com|h:twitter|h:www|p:LaurencePache| s:http|h:com|h:twitter|p:LaurencePache|","http://www.twitter.com/LaurencePache","http://twitter.com/LaurencePache http://twitter.com/LaurencePache/status/880097392426713089 http://twitter.com/LaurencePache/status/880144102167367680 http://www.twitter.com/LaurencePache http://www.twitter.com/LaurencePache/status/880097392426713089 http://www.twitter.com/LaurencePache/status/880144102167367680 https://twitter.com/LaurencePache https://www.twitter.com/LaurencePache","true","FINISHED","FINISHED","10","37","44","133","114","1649165047671","2022-04-05T13:24:07.671Z","1649323363710","2022-04-07T09:22:43.710Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"301","Twitter.com /slegrain75","IN","http://twitter.com/slegrain75 http://www.twitter.com/slegrain75 https://twitter.com/slegrain75 https://www.twitter.com/slegrain75","s:https|h:com|h:twitter|h:www|p:slegrain75| s:https|h:com|h:twitter|p:slegrain75| s:http|h:com|h:twitter|h:www|p:slegrain75| s:http|h:com|h:twitter|p:slegrain75|","http://www.twitter.com/slegrain75","http://twitter.com/slegrain75 http://www.twitter.com/slegrain75 https://twitter.com/slegrain75 https://www.twitter.com/slegrain75","true","FINISHED","FINISHED","5","55","58","334","98","1649165047671","2022-04-05T13:24:07.671Z","1649324334921","2022-04-07T09:38:54.921Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"309","Twitter.com /patricklehyaric","IN","http://twitter.com/patricklehyaric http://www.twitter.com/patricklehyaric https://twitter.com/patricklehyaric https://www.twitter.com/patricklehyaric","s:https|h:com|h:twitter|h:www|p:patricklehyaric| s:https|h:com|h:twitter|p:patricklehyaric| s:http|h:com|h:twitter|h:www|p:patricklehyaric| s:http|h:com|h:twitter|p:patricklehyaric|","http://twitter.com/patricklehyaric","http://twitter.com/patricklehyaric http://www.twitter.com/patricklehyaric https://twitter.com/patricklehyaric https://www.twitter.com/patricklehyaric","true","FINISHED","FINISHED","3","0","3","2","2","1649165054379","2022-04-05T13:24:14.379Z","1649325495582","2022-04-07T09:58:15.582Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"310","Facebook.com /lehyaric","IN","http://facebook.com/lehyaric http://www.facebook.com/lehyaric https://facebook.com/lehyaric https://www.facebook.com/lehyaric","s:https|h:com|h:facebook|h:www|p:lehyaric| s:https|h:com|h:facebook|p:lehyaric| s:http|h:com|h:facebook|h:www|p:lehyaric| s:http|h:com|h:facebook|p:lehyaric|","http://www.facebook.com/lehyaric","http://facebook.com/lehyaric http://www.facebook.com/lehyaric https://facebook.com/lehyaric https://www.facebook.com/lehyaric","true","FINISHED","FINISHED","4","0","4","2","2","1649165054379","2022-04-05T13:24:14.379Z","1649322871370","2022-04-07T09:14:31.370Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"313","Twitter.com /gabrielamard","IN","http://twitter.com/gabrielamard http://www.twitter.com/gabrielamard https://twitter.com/gabrielamard https://www.twitter.com/gabrielamard","s:https|h:com|h:twitter|h:www|p:gabrielamard| s:https|h:com|h:twitter|p:gabrielamard| s:http|h:com|h:twitter|h:www|p:gabrielamard| s:http|h:com|h:twitter|p:gabrielamard|","http://twitter.com/gabrielamard","http://twitter.com/gabrielamard http://www.twitter.com/gabrielamard https://twitter.com/gabrielamard https://www.twitter.com/gabrielamard","true","FINISHED","FINISHED","3","57","60","342","98","1649165054379","2022-04-05T13:24:14.379Z","1649325487459","2022-04-07T09:58:07.459Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"315","Patrick-Le-Hyaric.fr","IN","http://patrick-le-hyaric.fr http://www.patrick-le-hyaric.fr https://patrick-le-hyaric.fr https://www.patrick-le-hyaric.fr","s:https|h:fr|h:patrick-le-hyaric| s:https|h:fr|h:patrick-le-hyaric|h:www| s:http|h:fr|h:patrick-le-hyaric| s:http|h:fr|h:patrick-le-hyaric|h:www|","http://patrick-le-hyaric.fr","http://patrick-le-hyaric.fr http://patrick-le-hyaric.fr/arreter-les-negociations-sur-le-transatlantique/ http://patrick-le-hyaric.fr/du-fond-de-sa-cellule-n28-notre-ami-marwan-barghouti-nous-adresse-specialement-un-texte-en-hommage-a-nelson-mandela/ http://patrick-le-hyaric.fr/les-forces-du-capital-sont-au-combat/ http://patrick-le-hyaric.fr/marche-transatlantique-cest-trop-grave-le-peuple-doit-etre-consulte/ http://patrick-le-hyaric.fr/rejeter-tout-le-projet-de-marche-transatlantique/ http://www.patrick-le-hyaric.fr https://patrick-le-hyaric.fr https://www.patrick-le-hyaric.fr","true","FINISHED","FINISHED","6","305","309","8599","2710","1649165054379","2022-04-05T13:24:14.379Z","1649254766644","2022-04-06T14:19:26.644Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"316","Avenirencommun.fr","IN","http://avenirencommun.fr http://lavenirencommun.fr http://www.avenirencommun.fr http://www.lavenirencommun.fr https://avenirencommun.fr https://lavenirencommun.fr https://www.avenirencommun.fr","s:https|h:fr|h:avenirencommun| s:https|h:fr|h:avenirencommun|h:www| s:https|h:fr|h:lavenirencommun| s:http|h:fr|h:avenirencommun| s:http|h:fr|h:avenirencommun|h:www| s:http|h:fr|h:lavenirencommun| s:http|h:fr|h:lavenirencommun|h:www|","http://avenirencommun.fr","http://avenirencommun.fr http://lavenirencommun.fr http://www.lavenirencommun.fr https://lavenirencommun.fr https://www.lavenirencommun.fr","true","FINISHED","FINISHED","13","31","42","615","315","1649165054541","2022-04-05T13:24:14.541Z","1649234911383","2022-04-06T08:48:31.383Z","archivesinternet.bnf.fr","site","campagne","141: Lavenirencommun.fr (IN)","true"
"337","Twitter.com /jlmelenchon","IN","http://twitter.com/jlmelenchon http://www.twitter.com/jlmelenchon https://twitter.com/jlmelenchon https://www.twitter.com/jlmelenchon","s:https|h:com|h:twitter|h:www|p:jlmelenchon| s:https|h:com|h:twitter|p:jlmelenchon| s:http|h:com|h:twitter|h:www|p:jlmelenchon| s:http|h:com|h:twitter|p:jlmelenchon|","http://www.twitter.com/jlmelenchon?lang=zh-cn","http://twitter.com/jlmelenchon http://twitter.com/jlmelenchon/status/236860245287264256 http://twitter.com/jlmelenchon/status/240139868112580608 http://twitter.com/jlmelenchon/status/541613491267059712 http://twitter.com/jlmelenchon/status/730017374263455744 http://twitter.com/jlmelenchon/status/830742938481283072 http://www.twitter.com/jlmelenchon https://twitter.com/jlmelenchon https://www.twitter.com/jlmelenchon","true","FINISHED","FINISHED","4","28","30","346","91","1649165066960","2022-04-05T13:24:26.960Z","1649322996432","2022-04-07T09:16:36.432Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"343","Twitter.com /Action_Insoumis","IN","http://twitter.com/Action_Insoumis http://www.twitter.com/Action_Insoumis https://twitter.com/Action_Insoumis https://www.twitter.com/Action_Insoumis","s:https|h:com|h:twitter|h:www|p:Action_Insoumis| s:https|h:com|h:twitter|p:Action_Insoumis| s:http|h:com|h:twitter|h:www|p:Action_Insoumis| s:http|h:com|h:twitter|p:Action_Insoumis|","http://twitter.com/Action_Insoumis","http://twitter.com/Action_Insoumis http://twitter.com/Action_Insoumis/status/868854093644783616 http://twitter.com/Action_Insoumis/status/872120426880790528 http://twitter.com/Action_Insoumis/status/879674160863219712 http://www.twitter.com/Action_Insoumis https://twitter.com/Action_Insoumis https://www.twitter.com/Action_Insoumis","true","FINISHED","FINISHED","6","60","64","254","103","1649165071845","2022-04-05T13:24:31.845Z","1649326415773","2022-04-07T10:13:35.773Z","archivesinternet.bnf.fr","réseau social","militant","",""
"384","Daniellesimonnet.fr","IN","http://daniellesimonnet.fr http://www.daniellesimonnet.fr https://daniellesimonnet.fr https://www.daniellesimonnet.fr","s:https|h:fr|h:daniellesimonnet| s:https|h:fr|h:daniellesimonnet|h:www| s:http|h:fr|h:daniellesimonnet| s:http|h:fr|h:daniellesimonnet|h:www|","http://www.daniellesimonnet.fr","http://daniellesimonnet.fr http://www.daniellesimonnet.fr http://www.daniellesimonnet.fr/contre-lassassinat-du-code-du-travail-declenchons-linsoumission/ http://www.daniellesimonnet.fr/intervention-en-defense-des-taxis/ http://www.daniellesimonnet.fr/israel-palestine-le-ps-et-la-droite-parisienne-contre-la-liberte-dexpression/ http://www.daniellesimonnet.fr/public-senat-cest-gattaz-qui-est-ministre-du-travail-et-de-leconomie/ http://www.daniellesimonnet.fr/salaire-exorbitant-du-directeur-de-paris-habitat-quelle-hypocrisie-generale/ https://daniellesimonnet.fr https://www.daniellesimonnet.fr","true","FINISHED","FINISHED","3","26","27","955","62","1649165080569","2022-04-05T13:24:40.569Z","1649323130938","2022-04-07T09:18:50.938Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"483","Twitter.com /PCF","IN","http://twitter.com/PCF http://www.twitter.com/PCF https://twitter.com/PCF https://www.twitter.com/PCF","s:https|h:com|h:twitter|h:www|p:PCF| s:https|h:com|h:twitter|p:PCF| s:http|h:com|h:twitter|h:www|p:PCF| s:http|h:com|h:twitter|p:PCF|","http://twitter.com/PCF?ref_src=twsrc%5Etfw","http://twitter.com/PCF http://twitter.com/PCF/status/879987058844073985 http://twitter.com/PCF?ref_src=twsrc%5Etfw http://www.twitter.com/PCF http://www.twitter.com/PCF/status/879987058844073985 https://twitter.com/PCF https://www.twitter.com/PCF","true","FINISHED","FINISHED","11","53","59","343","105","1649165122953","2022-04-05T13:25:22.953Z","1649324237835","2022-04-07T09:37:17.835Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"502","Twitter.com /Francois_Ruffin","IN","http://twitter.com/Francois_Ruffin http://www.twitter.com/Francois_Ruffin https://twitter.com/Francois_Ruffin https://www.twitter.com/Francois_Ruffin","s:https|h:com|h:twitter|h:www|p:Francois_Ruffin| s:https|h:com|h:twitter|p:Francois_Ruffin| s:http|h:com|h:twitter|h:www|p:Francois_Ruffin| s:http|h:com|h:twitter|p:Francois_Ruffin|","http://www.twitter.com/Francois_Ruffin","http://twitter.com/Francois_Ruffin http://twitter.com/Francois_Ruffin/status/876499876904935426 http://www.twitter.com/Francois_Ruffin https://twitter.com/Francois_Ruffin https://www.twitter.com/Francois_Ruffin","true","FINISHED","FINISHED","13","35","46","260","125","1649165141499","2022-04-05T13:25:41.499Z","1649324612321","2022-04-07T09:43:32.321Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"512","Fondation-Copernic.org","IN","http://fondation-copernic.org http://www.fondation-copernic.org https://fondation-copernic.org https://www.fondation-copernic.org","s:https|h:org|h:fondation-copernic| s:https|h:org|h:fondation-copernic|h:www| s:http|h:org|h:fondation-copernic| s:http|h:org|h:fondation-copernic|h:www|","http://www.fondation-copernic.org","http://fondation-copernic.org http://www.fondation-copernic.org http://www.fondation-copernic.org/spip.php?article553 http://www.fondation-copernic.org/spip.php?article695 http://www.fondation-copernic.org/spip.php?article770 http://www.fondation-copernic.org/spip.php?article838 https://fondation-copernic.org https://www.fondation-copernic.org","true","FINISHED","FINISHED","7","0","7","27","6","1649165154843","2022-04-05T13:25:54.843Z","1649255220951","2022-04-06T14:27:00.951Z","archivesinternet.bnf.fr","site","association","",""
"545","Frontdegauche-Pcfguac-Idf.org","IN","http://frontdegauche-pcfguac-idf.org http://www.frontdegauche-pcfguac-idf.org https://frontdegauche-pcfguac-idf.org https://www.frontdegauche-pcfguac-idf.org","s:https|h:org|h:frontdegauche-pcfguac-idf| s:https|h:org|h:frontdegauche-pcfguac-idf|h:www| s:http|h:org|h:frontdegauche-pcfguac-idf| s:http|h:org|h:frontdegauche-pcfguac-idf|h:www|","http://www.frontdegauche-pcfguac-idf.org","http://frontdegauche-pcfguac-idf.org http://www.frontdegauche-pcfguac-idf.org http://www.frontdegauche-pcfguac-idf.org/?p=3064 http://www.frontdegauche-pcfguac-idf.org/?p=3407 http://www.frontdegauche-pcfguac-idf.org/?p=3414 http://www.frontdegauche-pcfguac-idf.org/?page_id=2 https://frontdegauche-pcfguac-idf.org https://www.frontdegauche-pcfguac-idf.org","true","FINISHED","FINISHED","2","0","2","17","6","1649165221019","2022-04-05T13:27:01.019Z","1649323319362","2022-04-07T09:21:59.362Z","archivesinternet.bnf.fr","site","formation politique","",""
"560","Twitter.com /Simonnet2","IN","http://twitter.com/Simonnet2 http://www.twitter.com/Simonnet2 https://twitter.com/Simonnet2 https://www.twitter.com/Simonnet2","s:https|h:com|h:twitter|h:www|p:Simonnet2| s:https|h:com|h:twitter|p:Simonnet2| s:http|h:com|h:twitter|h:www|p:Simonnet2| s:http|h:com|h:twitter|p:Simonnet2|","http://www.twitter.com/Simonnet2","http://twitter.com/Simonnet2 http://www.twitter.com/Simonnet2 https://twitter.com/Simonnet2 https://www.twitter.com/Simonnet2","true","FINISHED","FINISHED","15","30","41","258","108","1649165260953","2022-04-05T13:27:40.953Z","1649323373376","2022-04-07T09:22:53.376Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"565","Melenphone.fr","IN","http://melenphone.fr http://www.melenphone.fr https://melenphone.fr https://www.melenphone.fr","s:https|h:fr|h:melenphone| s:https|h:fr|h:melenphone|h:www| s:http|h:fr|h:melenphone| s:http|h:fr|h:melenphone|h:www|","http://melenphone.fr","http://melenphone.fr http://melenphone.fr/ng/ http://www.melenphone.fr https://melenphone.fr https://www.melenphone.fr","true","FINISHED","FINISHED","3","0","3","2","0","1649165277493","2022-04-05T13:27:57.493Z","1649324204028","2022-04-07T09:36:44.028Z","archivesinternet.bnf.fr","site","campagne","",""
"581","Christian-Picquet.fr","IN","http://christian-picquet.fr http://www.christian-picquet.fr https://christian-picquet.fr https://www.christian-picquet.fr","s:https|h:fr|h:christian-picquet| s:https|h:fr|h:christian-picquet|h:www| s:http|h:fr|h:christian-picquet| s:http|h:fr|h:christian-picquet|h:www|","http://blog.christian-picquet.fr","http://blog.christian-picquet.fr http://christian-picquet.fr http://www.christian-picquet.fr https://christian-picquet.fr https://www.christian-picquet.fr","true","FINISHED","FINISHED","4","5","9","217","22","1649165328897","2022-04-05T13:28:48.897Z","1649322421493","2022-04-07T09:07:01.493Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"584","Cerisesenligne.fr","IN","http://cerisesenligne.fr http://www.cerisesenligne.fr https://cerisesenligne.fr https://www.cerisesenligne.fr","s:https|h:fr|h:cerisesenligne| s:https|h:fr|h:cerisesenligne|h:www| s:http|h:fr|h:cerisesenligne| s:http|h:fr|h:cerisesenligne|h:www|","http://www.cerisesenligne.fr","http://cerisesenligne.fr http://www.cerisesenligne.fr https://cerisesenligne.fr https://www.cerisesenligne.fr","true","FINISHED","FINISHED","5","103","105","3171","226","1649165344035","2022-04-05T13:29:04.035Z","1649254593689","2022-04-06T14:16:33.689Z","archivesinternet.bnf.fr","site","militant","",""
"722","Patrick-Le-Hyaric.eu","IN","http://patrick-le-hyaric.eu http://www.patrick-le-hyaric.eu https://patrick-le-hyaric.eu https://www.patrick-le-hyaric.eu","s:https|h:eu|h:patrick-le-hyaric| s:https|h:eu|h:patrick-le-hyaric|h:www| s:http|h:eu|h:patrick-le-hyaric| s:http|h:eu|h:patrick-le-hyaric|h:www|","http://patrick-le-hyaric.eu","http://patrick-le-hyaric.eu http://www.patrick-le-hyaric.eu http://www.patrick-le-hyaric.eu/des-soins-pour-mumia-abu-jamal/ http://www.patrick-le-hyaric.eu/empecher-la-capitulation-sur-le-budget-europeen/ http://www.patrick-le-hyaric.eu/patrick-le-hyaric-interpelle-m-ayrault-concernant-la-situation-en-palestine/ http://www.patrick-le-hyaric.eu/presentation-de-la-liste-du-front-de-gauche-en-ile-de-france-pour-les-elections-europeennes-devant-le-siege-dalstom/ https://patrick-le-hyaric.eu https://www.patrick-le-hyaric.eu","true","FINISHED","FINISHED","5","31","33","390","48","1649165970858","2022-04-05T13:39:30.858Z","1649322392440","2022-04-07T09:06:32.440Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"723","Raquel-Garrido.net","IN","http://raquel-garrido.net http://www.raquel-garrido.net https://raquel-garrido.net https://www.raquel-garrido.net","s:https|h:net|h:raquel-garrido| s:https|h:net|h:raquel-garrido|h:www| s:http|h:net|h:raquel-garrido| s:http|h:net|h:raquel-garrido|h:www|","http://www.raquel-garrido.net","http://raquel-garrido.net http://www.raquel-garrido.net https://raquel-garrido.net https://www.raquel-garrido.net","true","FINISHED","FINISHED","3","58","60","299","23","1649165971105","2022-04-05T13:39:31.105Z","1649322901016","2022-04-07T09:15:01.016Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"852","Twitter.com /alexiscorbiere","IN","http://twitter.com/alexiscorbiere http://www.twitter.com/alexiscorbiere https://twitter.com/alexiscorbiere https://www.twitter.com/alexiscorbiere","s:https|h:com|h:twitter|h:www|p:alexiscorbiere| s:https|h:com|h:twitter|p:alexiscorbiere| s:http|h:com|h:twitter|h:www|p:alexiscorbiere| s:http|h:com|h:twitter|p:alexiscorbiere|","http://twitter.com/alexiscorbiere","http://twitter.com/alexiscorbiere http://twitter.com/alexiscorbiere/status/653231051087716352 http://www.twitter.com/alexiscorbiere https://twitter.com/alexiscorbiere https://www.twitter.com/alexiscorbiere","true","FINISHED","FINISHED","11","52","61","355","109","1649166423830","2022-04-05T13:47:03.830Z","1649325479128","2022-04-07T09:57:59.128Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"998","Facebook.com /JLM2017","IN","http://facebook.com/JLM2017 http://www.facebook.com/JLM2017 https://facebook.com/JLM2017 https://www.facebook.com/JLM2017","s:https|h:com|h:facebook|h:www|p:JLM2017| s:https|h:com|h:facebook|p:JLM2017| s:http|h:com|h:facebook|h:www|p:JLM2017| s:http|h:com|h:facebook|p:JLM2017|","http://facebook.com/JLM2017","http://facebook.com/JLM2017 http://www.facebook.com/JLM2017 http://www.facebook.com/JLM2017/ http://www.facebook.com/JLM2017/posts/400858806933045 https://facebook.com/JLM2017 https://www.facebook.com/JLM2017","true","FINISHED","FINISHED","3","34","37","6","4","1649167209333","2022-04-05T14:00:09.333Z","1649323231661","2022-04-07T09:20:31.661Z","archivesinternet.bnf.fr","réseau social","candidat","",""
